Mes,CustomerID,Year_Birth,Columna Extra D,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,Columna Extra M,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
Febrero,2878,1947,D,PhD,Married,67472.0,0,1,2013-09-28,93,162,M,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0
Febrero,1458,1982,D,Master,Married,21059.0,1,0,2014-01-07,40,8,M,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,7007,1968,D,Master,Married,29543.0,2,0,2014-04-01,47,17,M,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0
Febrero,6200,1951,D,Graduation,Married,75903.0,0,1,2013-04-08,50,340,M,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0
Febrero,1403,1975,D,2n Cycle,Together,34984.0,1,1,2012-09-06,40,8,M,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,4827,1956,D,PhD,Single,54998.0,0,1,2013-03-10,3,154,M,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1
Febrero,6250,1949,D,PhD,Widow,54356.0,0,1,2012-11-19,62,710,M,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1
Febrero,9291,1959,D,Master,Married,34242.0,0,1,2014-03-23,25,8,M,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0
Febrero,2478,1973,D,Graduation,Married,25410.0,1,0,2013-08-31,48,2,M,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0
Febrero,1139,1984,D,PhD,Married,73356.0,0,0,2014-02-06,56,1050,M,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1
Febrero,5138,1950,D,Graduation,Together,28320.0,0,1,2013-01-14,68,19,M,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,5393,1977,D,Graduation,Single,23763.0,1,0,2012-08-07,64,22,M,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,10413,1984,D,Graduation,Married,72570.0,0,0,2014-04-25,67,274,M,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0
Febrero,5015,1976,D,Master,Married,34529.0,1,0,2012-09-14,94,68,M,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0
Febrero,10868,1951,D,Graduation,Widow,70792.0,0,0,2013-02-06,82,344,M,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0
Febrero,10676,1982,D,Graduation,Married,63211.0,0,0,2012-11-02,3,145,M,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1
Febrero,2495,1974,D,Master,Married,83891.0,0,1,2014-06-20,24,217,M,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0
Febrero,7842,1968,D,Graduation,Single,36065.0,1,1,2013-03-31,54,18,M,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,9955,1954,D,Graduation,Together,39898.0,0,1,2013-02-12,20,69,M,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0
Febrero,6663,1940,D,PhD,Single,51141.0,0,0,2013-07-08,96,144,M,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0
Febrero,2162,1976,D,Graduation,Married,56939.0,0,1,2013-09-18,19,256,M,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0
Febrero,3434,1951,D,Graduation,Single,80872.0,0,0,2014-05-12,60,483,M,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0
Febrero,7919,1976,D,PhD,Together,72335.0,0,0,2012-08-13,2,1285,M,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1
Febrero,5626,1964,D,PhD,Single,61798.0,0,0,2013-11-23,13,338,M,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0
Febrero,6428,1950,D,PhD,Widow,76842.0,0,0,2014-05-03,37,605,M,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0
Febrero,8514,1976,D,Graduation,Together,29478.0,1,0,2014-01-17,59,8,M,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,10448,1956,D,Graduation,Single,46998.0,0,1,2012-10-22,55,172,M,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0
Febrero,2109,1990,D,Graduation,Single,96843.0,0,0,2013-04-23,60,448,M,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1
Febrero,7530,1950,D,PhD,Widow,56551.0,1,1,2014-05-07,48,67,M,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0
Febrero,8925,1965,D,Master,Married,70053.0,0,1,2013-07-03,38,512,M,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0
Febrero,3009,1962,D,PhD,Widow,71670.0,0,0,2013-07-09,8,1462,M,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1
Febrero,6355,1978,D,Graduation,Married,44359.0,1,1,2014-06-17,19,20,M,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0
Febrero,3517,1952,D,Graduation,Single,40887.0,1,1,2013-05-06,32,50,M,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1
Febrero,1158,1966,D,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102,M,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0
Febrero,6203,1947,D,Graduation,Together,74485.0,0,0,2013-08-24,58,499,M,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0
Febrero,7165,1972,D,Graduation,Together,64474.0,0,1,2013-10-22,59,381,M,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0
Febrero,3595,1963,D,Graduation,Together,77226.0,0,1,2014-02-28,29,631,M,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0
Febrero,8537,1949,D,Graduation,Widow,72643.0,0,0,2013-02-27,60,526,M,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1
Febrero,4331,1978,D,Master,Together,85738.0,0,0,2014-01-23,41,913,M,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0
Febrero,6281,1966,D,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673,M,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0
Febrero,4338,1983,D,Graduation,Single,39062.0,1,0,2014-03-25,28,23,M,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0
Febrero,2452,1971,D,Graduation,Together,34600.0,1,1,2013-01-01,8,199,M,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1
Febrero,9507,1975,D,Graduation,Married,40794.0,0,1,2013-04-07,18,261,M,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0
Febrero,8360,1971,D,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,M,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0
Febrero,10311,1969,D,Graduation,Married,4428.0,0,1,2013-10-05,0,16,M,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0
Febrero,5117,1963,D,2n Cycle,Married,32632.0,0,0,2012-08-02,32,63,M,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0
Febrero,4867,1968,D,PhD,Single,38236.0,1,1,2013-09-20,2,58,M,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0
Febrero,9289,1979,D,Graduation,Married,36781.0,1,0,2014-04-10,16,29,M,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1
Febrero,10913,1984,D,Master,Single,31385.0,1,0,2012-12-05,56,3,M,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1
Febrero,3032,1984,D,Graduation,Married,24570.0,1,0,2013-02-27,97,28,M,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0
Febrero,8524,1974,D,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,M,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1
Febrero,3334,1951,D,Graduation,Married,94642.0,0,0,2014-02-12,35,879,M,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0
Febrero,4470,1962,D,Master,Married,58646.0,0,1,2013-06-10,3,62,M,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0
Febrero,1406,1975,D,Graduation,Single,53201.0,1,1,2013-02-12,49,280,M,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0
Febrero,8619,1957,D,Graduation,Together,21994.0,0,1,2012-12-24,4,9,M,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0
Febrero,10821,1978,D,Graduation,Married,57113.0,1,1,2013-02-06,45,182,M,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0
Febrero,4552,1991,D,Graduation,Married,51373.0,0,0,2013-06-22,37,83,M,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0
Febrero,898,1986,D,Graduation,Married,23477.0,1,0,2013-10-21,39,38,M,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0
Febrero,9797,1956,D,Graduation,Married,58116.0,0,1,2014-04-13,38,228,M,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0
Febrero,10949,1963,D,PhD,Divorced,72968.0,0,0,2013-12-16,8,1092,M,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1
Febrero,8212,1971,D,Master,Married,39791.0,0,1,2013-03-28,89,85,M,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0
Febrero,6248,1947,D,Master,Single,91712.0,0,0,2013-10-17,47,1276,M,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1
Febrero,10164,1958,D,Graduation,Single,94472.0,0,1,2014-04-03,75,1017,M,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0
Febrero,4547,1960,D,Graduation,Together,13672.0,1,1,2013-04-17,86,6,M,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,6815,1980,D,2n Cycle,Married,96547.0,0,0,2014-05-23,4,448,M,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1
Febrero,4122,1975,D,Graduation,Married,79205.0,0,0,2012-08-29,73,504,M,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1
Febrero,10841,1975,D,PhD,Together,56559.0,0,1,2012-12-25,46,226,M,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0
Febrero,5370,1973,D,PhD,Married,32644.0,1,0,2013-01-16,38,239,M,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0
Febrero,176,1980,D,2n Cycle,Single,67506.0,0,1,2014-01-02,73,90,M,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0
Febrero,4860,1970,D,Graduation,Single,24206.0,1,0,2013-03-08,66,7,M,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,10757,1967,D,PhD,Divorced,28420.0,1,0,2013-12-24,36,4,M,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
Febrero,4023,1970,D,Graduation,Married,22979.0,1,0,2012-09-06,29,16,M,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1
Febrero,6679,1966,D,Graduation,Single,33279.0,0,0,2014-06-12,29,10,M,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0
Febrero,9923,1972,D,Master,Single,46423.0,1,1,2013-09-18,6,68,M,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0
Febrero,7181,1977,D,Graduation,Married,30368.0,0,1,2013-11-07,97,35,M,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,3599,1970,D,Graduation,Married,63684.0,0,1,2012-11-26,61,575,M,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0
Febrero,405,1964,D,Graduation,Divorced,41638.0,0,1,2013-02-13,68,315,M,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0
Febrero,6870,1959,D,PhD,Divorced,68805.0,0,1,2013-09-17,73,182,M,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0
Febrero,832,1966,D,PhD,Together,65814.0,0,1,2014-03-02,90,561,M,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0
Febrero,2002,1958,D,Graduation,Divorced,71964.0,0,0,2013-05-20,81,587,M,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0
Febrero,3657,1986,D,Graduation,Single,39146.0,1,0,2013-02-14,1,94,M,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0
Febrero,500,1977,D,Graduation,Together,96876.0,0,0,2013-08-06,79,908,M,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1
Febrero,1951,1981,D,Basic,Married,34445.0,0,0,2013-01-27,92,228,M,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0
Febrero,3262,1958,D,Graduation,Single,68281.0,0,0,2012-08-07,31,995,M,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1
Febrero,4102,1975,D,2n Cycle,Married,37284.0,1,1,2013-03-29,46,11,M,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,7042,1983,D,Graduation,Married,36790.0,0,0,2013-03-01,14,3,M,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1
Febrero,10598,1967,D,Graduation,Together,27943.0,1,1,2013-04-15,89,12,M,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,255,1951,D,Graduation,Divorced,22263.0,1,1,2014-03-30,31,17,M,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0
Febrero,2375,1972,D,Graduation,Together,30261.0,1,2,2012-09-25,75,8,M,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,9829,1978,D,Graduation,Together,28587.0,1,0,2014-02-12,42,22,M,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0
Febrero,6214,1982,D,Master,Married,43815.0,1,0,2013-04-05,53,14,M,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,4954,1956,D,Graduation,Married,48195.0,1,1,2014-01-21,53,106,M,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0
Febrero,7861,1952,D,Master,Married,77027.0,0,1,2014-02-05,23,820,M,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0
Febrero,4837,1965,D,PhD,Married,71322.0,0,1,2013-02-16,57,753,M,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0
Febrero,9423,1979,D,Master,Married,32765.0,1,0,2014-02-23,49,13,M,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0
Febrero,4198,1965,D,Graduation,Together,29672.0,1,1,2013-03-12,6,9,M,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,153,1953,D,Graduation,Divorced,23272.0,0,0,2013-10-17,29,19,M,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0
Febrero,9323,1949,D,Master,Together,49912.0,0,1,2012-09-07,5,520,M,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1
Febrero,10001,1985,D,2n Cycle,Together,7500.0,1,0,2012-08-01,98,5,M,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0
Febrero,3945,1947,D,PhD,Widow,68117.0,0,1,2013-03-10,80,618,M,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1
Febrero,3799,1955,D,Graduation,Married,67225.0,0,1,2013-11-26,4,315,M,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0
Febrero,8625,1976,D,Graduation,Married,17649.0,1,0,2013-11-12,70,15,M,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,3491,1975,D,Graduation,Together,55914.0,0,1,2013-04-29,32,384,M,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0
Febrero,983,1984,D,Graduation,Married,40059.0,1,0,2013-09-28,82,110,M,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0
Febrero,9119,1950,D,Graduation,Together,60905.0,0,1,2013-12-05,27,208,M,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0
Febrero,4786,1977,D,Graduation,Married,75330.0,1,1,2012-10-04,94,555,M,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0
Febrero,5872,1951,D,Graduation,Single,60689.0,0,1,2013-06-01,23,240,M,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0
Febrero,6568,1984,D,Graduation,Married,38680.0,1,0,2013-03-28,97,11,M,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,5628,1982,D,Graduation,Together,61416.0,0,0,2013-02-08,25,848,M,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0
Febrero,5631,1991,D,Graduation,Single,49767.0,0,0,2013-05-02,92,202,M,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0
Febrero,4974,1970,D,Graduation,Single,83273.0,1,2,2012-09-25,98,433,M,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0
Febrero,8416,1981,D,Graduation,Married,29009.0,1,0,2013-11-29,19,6,M,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,5454,1979,D,Master,Married,45057.0,1,0,2013-12-01,80,37,M,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0
Febrero,4095,1971,D,Graduation,Married,37150.0,1,0,2012-09-11,80,167,M,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0
Febrero,5474,1970,D,Graduation,Single,43020.0,1,0,2013-11-30,79,45,M,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0
Febrero,4268,1959,D,Graduation,Married,53154.0,0,1,2014-06-09,50,129,M,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0
Febrero,10701,1973,D,Graduation,Married,65308.0,0,0,2013-09-11,60,713,M,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0
Febrero,3507,1970,D,Graduation,Single,76467.0,1,0,2012-08-17,44,676,M,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1
Febrero,2079,1947,D,2n Cycle,Married,81044.0,0,0,2013-12-27,0,450,M,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0
Febrero,626,1951,D,Graduation,Married,32871.0,1,1,2013-03-09,28,22,M,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0
Febrero,4426,1975,D,Graduation,Single,55801.0,1,1,2013-09-22,35,367,M,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0
Febrero,2591,1959,D,Graduation,Widow,76320.0,0,1,2014-06-22,49,526,M,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0
Febrero,10509,1955,D,Master,Single,36927.0,1,1,2014-06-02,46,51,M,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,6382,1953,D,Graduation,Together,48794.0,1,1,2014-06-26,97,25,M,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0
Febrero,6673,1965,D,Graduation,Single,23478.0,0,0,2013-03-19,51,28,M,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,7441,1973,D,Graduation,Divorced,71128.0,1,0,2012-10-06,80,958,M,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0
Febrero,1071,1976,D,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,M,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0
Febrero,10061,1950,D,Graduation,Married,59462.0,0,1,2013-01-05,29,724,M,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0
Febrero,7187,1969,D,Master,Together,,1,1,2013-05-18,52,375,M,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11,0
Febrero,8775,1969,D,Graduation,Together,38361.0,1,0,2013-12-27,74,39,M,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0
Febrero,1612,1981,D,PhD,Single,,1,0,2013-05-31,82,23,M,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,2345,1982,D,PhD,Together,70038.0,0,0,2013-10-25,54,587,M,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0
Febrero,322,1978,D,Graduation,Together,42554.0,1,1,2013-01-12,93,29,M,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0
Febrero,10897,1974,D,Graduation,Married,67445.0,0,1,2012-08-12,63,757,M,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0
Febrero,123,1951,D,Graduation,Widow,67046.0,0,1,2013-01-06,92,544,M,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0
Febrero,6103,1948,D,Graduation,Married,42192.0,0,0,2013-09-06,40,40,M,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0
Febrero,7899,1952,D,PhD,Married,77610.0,0,1,2012-10-29,70,1245,M,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0
Febrero,10500,1984,D,Graduation,Married,31761.0,1,0,2014-04-05,96,19,M,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0
Febrero,1655,1979,D,Graduation,Together,34350.0,1,0,2013-10-19,81,16,M,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,2406,1949,D,Graduation,Together,54591.0,0,1,2013-08-05,63,376,M,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0
Febrero,2712,1956,D,Graduation,Married,71866.0,0,1,2013-12-25,85,184,M,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0
Febrero,5517,1969,D,Graduation,Married,25293.0,1,0,2013-09-15,51,15,M,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0
Febrero,10643,1987,D,PhD,Single,42000.0,0,0,2013-01-10,23,124,M,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1
Febrero,2254,1983,D,Graduation,Married,69520.0,0,0,2013-07-07,95,627,M,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0
Febrero,10281,1970,D,Graduation,Divorced,64713.0,1,0,2014-02-07,11,180,M,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1
Febrero,6958,1977,D,Master,Married,27889.0,1,0,2013-07-05,42,14,M,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0
Febrero,954,1960,D,Basic,Widow,22123.0,0,0,2014-03-27,77,3,M,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0
Febrero,5079,1971,D,Graduation,Married,,1,1,2013-03-03,82,71,M,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,3,11,0
Febrero,10339,1954,D,Master,Together,,0,1,2013-06-23,83,161,M,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,3,11,0
Febrero,4643,1973,D,Graduation,Married,27803.0,1,0,2012-08-26,40,8,M,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0
Febrero,3117,1955,D,Graduation,Single,,0,1,2013-10-18,95,264,M,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,3,11,0
Febrero,6497,1960,D,Graduation,Married,51651.0,0,1,2012-11-07,32,293,M,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0
Febrero,5396,1988,D,Graduation,Married,68487.0,0,0,2013-01-13,48,758,M,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0
Febrero,5250,1943,D,Master,Widow,,0,0,2013-10-30,75,532,M,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,3,11,1
Febrero,1052,1969,D,Graduation,Married,56796.0,0,1,2013-02-16,24,656,M,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0
Febrero,2802,1992,D,2n Cycle,Married,87000.0,0,0,2012-12-15,61,196,M,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0
Febrero,6343,1959,D,Graduation,Married,79823.0,0,1,2014-03-31,6,835,M,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0
Febrero,6507,1980,D,Graduation,Single,30828.0,1,0,2013-10-04,16,16,M,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0
Febrero,7901,1971,D,Master,Married,34109.0,0,1,2013-11-06,39,9,M,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0
Febrero,4865,1974,D,Master,Divorced,53367.0,1,1,2013-08-31,2,229,M,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1
Febrero,2686,1969,D,Basic,Together,22390.0,0,0,2013-10-21,49,0,M,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0
Febrero,3107,1976,D,Graduation,Together,71322.0,0,1,2014-05-02,31,121,M,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0
Febrero,7734,1993,D,Graduation,Absurd,79244.0,0,0,2012-12-19,58,471,M,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11,1
Febrero,1146,1949,D,Master,Together,49912.0,0,1,2012-09-07,5,520,M,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1
Febrero,11031,1950,D,PhD,Married,48699.0,1,1,2013-05-21,90,26,M,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0
Febrero,7428,1975,D,Graduation,Together,80144.0,0,0,2013-09-30,47,240,M,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,3,11,0
Febrero,975,1956,D,Graduation,Single,54252.0,1,1,2013-05-28,25,178,M,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0
Febrero,1103,1976,D,Master,Married,81929.0,1,0,2012-09-29,60,1486,M,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,3,11,1
Febrero,3422,1975,D,Graduation,Married,76068.0,0,1,2012-11-29,67,1115,M,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,3,11,0
Febrero,1055,1976,D,Master,Married,53204.0,1,1,2014-03-20,40,29,M,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0
